Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Mapped Location,Council District Outlines (GIS),Zip Codes (GIS),Davidson County Border (GIS),Service Districts (GIS),:@computed_region_cfa7_hbpz,:@computed_region_sjpq_96s8,:@computed_region_f73m_vb2k,:@computed_region_c9xn_skx3,:@computed_region_gisn_y5cm,:@computed_region_v3ji_vzam
4213,ANDRVISF,ANDREW JACKSON & RACHELS VIEW SB,false,false,6,LEBANON PIKE,"(36.203518, -86.606854)",27,44,1,2,,28805,4,17,3,2005
1349,LEBOMOEN,LEBANON PIKE & OMOHUNDRO PL EB,false,false,6,LEBANON PIKE,"(36.154402, -86.739793)",20,11,1,1,,15800,7,13,3,2005
1290,LEBCLOWN,LEBANON PIKE & CLOVERNOOK DR WB,false,false,6,LEBANON PIKE,"(36.154919, -86.712349)",8,11,1,1,,15800,4,20,3,2005
1347,LEBOMOEM,LEBANON PIKE & OMOHUNDRO PL EB,false,false,6,LEBANON PIKE,"(36.153458, -86.733717)",20,11,1,1,,15800,7,13,3,2005
1285,LEBBONNN,LEBANON PIKE & BONNA SPRING DR NB,false,false,6,LEBANON PIKE,"(36.195483, -86.621651)",7,44,1,2,,28805,4,19,3,2005
1329,LEBMCGWF,LEBANON PIKE & MCGAVOCK PK WB,false,true,6,LEBANON PIKE,"(36.169353, -86.680458)",8,38,1,1,,15807,4,20,3,2005
5092,HERDECEN,HERMITAGE AVE & DECATUR ST EB,false,false,6,LEBANON PIKE,"(36.153558, -86.753688)",20,11,1,1,,15800,7,13,3,2005
1366,LEBWILWN,LEBANON PIKE & WILLOWEN DR WB,false,false,6,LEBANON PIKE,"(36.158385, -86.705769)",8,11,1,1,,15800,4,20,3,2005
1283,LEBBELNN,LEBANON PIKE & BELINDA DR NB,false,false,6,LEBANON PIKE,"(36.204497, -86.614604)",27,44,1,2,,28805,4,17,3,2005
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,true,true,6,LEBANON PIKE,"(36.161803, -86.773763)",20,29,1,1,,30396,7,13,1,2005
1130,HERLEAWN,HERMITAGE AVE & LEA AVE WB,false,false,6,LEBANON PIKE,"(36.156648, -86.76851)",20,11,1,1,,15800,7,13,1,2005
4207,ANDRACNN,ANDREW JACKSON PKWY & RACHEL DONELSON PASS NB,false,false,6,LEBANON PIKE,"(36.200118, -86.607921)",26,44,1,2,,28805,4,16,3,2005
1365,LEBWEWN,LEBANON PIKE & WEELINGTON SQ SB,false,false,6,LEBANON PIKE,"(36.176888, -86.645588)",7,38,1,1,,15807,4,19,3,2005
3869,UNI5AWN,UNION ST & 5TH AVE N WB,false,true,6,LEBANON PIKE,"(36.164688, -86.780997)",20,1,1,1,50,16169,7,13,1,2005
1356,LEBSPEWN,LEBANON PIKE & SPENCE LN WB,false,true,6,LEBANON PIKE,"(36.153846, -86.721279)",8,11,1,1,,15800,4,20,3,2005
1316,LEBHIGSN,LEBANON PIKE & HIGHLAND VIEW DR SB,false,false,6,LEBANON PIKE,"(36.207966, -86.611594)",27,44,1,2,,28805,4,17,3,2005
3874,HERPEAEN,HERMITAGE AVE & PEABODY ST EB,false,true,6,LEBANON PIKE,"(36.157437, -86.770645)",20,11,1,1,,15800,7,13,1,2005
137,21APIENM,21ST AVE S & PIERCE AVE NB,false,true,7,HILLSBORO,"(36.140259, -86.800294)",18,36,1,1,,15804,6,11,5,2005
243,6AVCHUSN,6TH AVE N & CHURCH ST SB,false,false,7,HILLSBORO,"(36.162833, -86.781601)",20,1,1,1,50,16169,7,13,1,2005
119,21ABERNM,21ST AVE S & BERNARD AVE NB,false,false,7,HILLSBORO,"(36.131413, -86.801376)",19,36,1,1,,15804,6,12,5,2005
4174,8AVCHANM,8TH AVE N & CHARLOTTE AVE NB,false,false,7,HILLSBORO,"(36.163688, -86.785114)",20,40,1,1,,30406,7,13,1,2005
505,BRO20AWM,BROADWAY AVE & 20TH AVE S WB,false,true,7,HILLSBORO,"(36.149347, -86.798393)",20,40,1,1,,30406,6,13,5,2005
136,21ALINNN,21ST AVE S & LINDEN AVE NB,false,true,7,HILLSBORO,"(36.127978, -86.803266)",19,36,1,1,,15804,6,12,5,2005
4588,BRO12AEF,BROADWAY AVE & 12TH AVE EB,false,true,7,HILLSBORO,"(36.15665, -86.787086)",20,40,1,1,,30406,7,13,1,2005
1159,HILWOOSN,HILLSBORO PIKE & WOODMONT BLVD SB,false,true,7,HILLSBORO,"(36.114169, -86.811039)",11,47,1,1,,15809,6,23,8,2005
717,CREGREWN,CRESTMOOR RD & GREEN HILLS VILLAGE DR WB,false,false,7,HILLSBORO,"(36.109474, -86.814515)",11,47,1,1,,15809,6,23,8,2005
126,21AEDGNF,21ST AVE S & EDGEHILL AVE NB,false,true,7,HILLSBORO,"(36.144373, -86.799749)",20,36,1,1,,30406,6,13,5,2005
2984,21SBLASF,21ST AVE S & BLAIR SB,false,false,7,HILLSBORO,"(36.129996, -86.802285)",19,36,1,1,578,15804,6,12,5,2005
1138,HILWOOSM,HILLSBORO PIKE & WOODMONT BLVD  SB,false,false,7,HILLSBORO,"(36.112341, -86.811187)",11,47,1,1,,15809,6,23,8,2005
139,21APIESN,21ST AVE S & PIERCE AVE SB,false,true,7,HILLSBORO,"(36.13998, -86.800488)",19,36,1,1,,15804,6,12,5,2005
4432,MCC5_9,MUSIC CITY CENTRAL 5TH - BAY 9,false,false,7,HILLSBORO,"(36.166706, -86.781693)",20,1,1,1,50,16169,7,13,1,2005
147,21AWLISN,21ST AVE S & W LINDEN AVE SB,false,false,7,HILLSBORO,"(36.127657, -86.803557)",19,36,1,1,,15804,6,12,5,2005
4455,6AVDEASF,6TH AVE & DEADERICK ST SB,false,false,7,HILLSBORO,"(36.164652, -86.78286)",20,1,1,1,,16571,7,13,1,2005
2988,21AACKNN,21ST AVE S & ACKLEN AVE NB,true,false,7,HILLSBORO,"(36.135578, -86.800924)",19,36,1,1,578,15804,6,12,5,2005
494,BRO17AEN,BROADWAY AVE & 17TH AVE S EB,false,true,7,HILLSBORO,"(36.152984, -86.794235)",20,40,1,1,,30406,6,13,5,2005
1158,21AWOONF,21ST AVE S & WOODLAWN DR NB,false,true,7,HILLSBORO,"(36.125435, -86.805294)",19,36,1,1,,15804,6,12,5,2005
484,BRO11AEN,BROADWAY AVE & 11TH AVE N EB,false,false,7,HILLSBORO,"(36.157036, -86.786292)",20,40,1,1,,30406,7,13,1,2005
138,21ADIXSN,21ST AVE S & DIXIE PL SB,false,true,7,HILLSBORO,"(36.140864, -86.800365)",19,36,1,1,,15804,6,12,5,2005
265,8ABROSN,8TH AVE S & BROADWAY AVE SB,true,false,7,HILLSBORO,"(36.159008, -86.782225)",20,40,1,1,50,30406,7,13,1,2005
115,21AACKSF,21ST AVE S & ACKLEN AVE SB,false,false,7,HILLSBORO,"(36.135345, -86.801115)",19,36,1,1,578,15804,6,12,5,2005
144,21ASCANN,21ST AVE S & SCARRITT PL NB,false,true,7,HILLSBORO,"(36.146007, -86.799513)",20,40,1,1,,30406,6,13,5,2005
129,21AMEDNN,21ST AVE S & MEDICAL CENTER DR NB,true,true,7,HILLSBORO,"(36.142676, -86.79995)",18,36,1,1,,15804,6,11,5,2005
120,21ACHINN,21ST AVE S & CHILDRENS WAY NB,false,true,7,HILLSBORO,"(36.138372, -86.800622)",18,36,1,1,,15804,6,11,5,2005
2152,HBHS,HILLSBORO HIGH SCHOOL,true,true,7,HILLSBORO,"(36.107939, -86.812474)",11,47,1,1,,15809,6,23,5,2005
4432,MCC5_9,MUSIC CITY CENTRAL 5TH - BAY 9,false,false,7,HILLSBORO,"(36.166706, -86.781693)",20,1,1,1,50,16169,7,13,1,2005
503,BROLYLEN,BROADWAY AVE & LYLE AVE EB,false,true,7,HILLSBORO,"(36.150284, -86.797249)",20,40,1,1,,30406,6,13,5,2005
263,8ABRONM,8TH AVE S & BROADWAY AVE NB,false,false,7,HILLSBORO,"(36.159688, -86.782557)",20,40,1,1,50,30406,7,13,1,2005
128,21AFAINN,21ST AVE S & FAIRFAX AVE NB,false,true,7,HILLSBORO,"(36.134135, -86.801021)",19,36,1,1,,15804,6,12,5,2005
493,BRO17AWN,BROADWAY AVE & 17TH AVE S WB,false,true,7,HILLSBORO,"(36.153391, -86.793952)",20,40,1,1,,30406,7,13,5,2005
1156,HILSTOSF,HILLSBORO PIKE & STOKES LN SB,false,false,7,HILLSBORO,"(36.119605, -86.808852)",11,47,1,1,,15809,6,23,8,2005
2983,21ABERSN,21ST AVE S & BERNARD AVE,false,false,7,HILLSBORO,"(36.131983, -86.801528)",19,36,1,1,,15804,6,12,5,2005
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,false,false,7,HILLSBORO,"(36.164738, -86.784418)",20,40,1,1,,30406,7,13,1,2005
702,6AVCOMSN,6TH AVE N & COMMERCE ST SB,false,true,7,HILLSBORO,"(36.161447, -86.780728)",20,1,1,1,50,16169,7,13,1,2005
1147,HILGOLNF,HILLSBORO PIKE & GOLF CLUB LN NB,false,false,7,HILLSBORO,"(36.117949, -86.809911)",11,47,1,1,,15809,6,23,5,2005
1148,HILGRASN,HILLSBORO PIKE & GRAYBAR LN SB,false,true,7,HILLSBORO,"(36.111281, -86.811431)",11,47,1,1,,15809,6,23,8,2005
125,21AEDGSN,21ST AVE S & EDGEHILL AVE SB,false,true,7,HILLSBORO,"(36.144284, -86.799849)",19,36,1,1,,15804,6,12,5,2005
1142,HILCRESN,HILLSBORO PIKE & CRESTMOOR RD SB,false,true,7,HILLSBORO,"(36.109411, -86.811917)",11,47,1,1,,15809,6,23,8,2005
1140,HILCRENM,HILLSBORO PIKE & CRESTMOOR RD NB,false,true,7,HILLSBORO,"(36.109868, -86.81142)",11,47,1,1,,15809,6,23,5,2005
121,21ABLANN,21ST AVE S & BLAIR BLVD NB,false,true,7,HILLSBORO,"(36.130158, -86.80197)",19,36,1,1,,15804,6,12,5,2005
4430,MCC5_7,MUSIC CITY CENTRAL 5TH - BAY 7,true,true,7,HILLSBORO,"(36.166804, -86.781446)",20,1,1,1,50,16169,7,13,1,2005
487,BRO9AWF,BROADWAY AVE & 9TH AVE S WB,false,true,7,HILLSBORO,"(36.158366, -86.783544)",20,40,1,1,,30406,7,13,1,2005
2152,HBHS,HILLSBORO HIGH SCHOOL,true,true,7,HILLSBORO,"(36.107939, -86.812474)",11,47,1,1,,15809,6,23,5,2005
150,21AWOOSN,21ST AVE S & WOODLAWN DR SB,false,true,7,HILLSBORO,"(36.125424, -86.805563)",19,36,1,1,,15804,6,12,5,2005
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,false,false,7,HILLSBORO,"(36.157771, -86.785046)",20,40,1,1,,30406,7,13,1,2005
495,BRO18AEN,BROADWAY AVE & 18TH AVE S EB,false,false,7,HILLSBORO,"(36.152151, -86.795148)",20,40,1,1,,30406,6,13,5,2005
4242,21ASCASM,21ST AVE S & SCARRIT PL SB,false,true,7,HILLSBORO,"(36.145382, -86.799742)",19,36,1,1,,15804,6,12,5,2005
1146,HILGOLSF,HILLSBORO PIKE & GOLF CLUB LN SB,false,false,7,HILLSBORO,"(36.117896, -86.81009)",11,47,1,1,,15809,6,23,8,2005
1149,HILGRANN,HILLSBORO PIKE & GRAYBAR LN NB,false,true,7,HILLSBORO,"(36.111099, -86.811197)",11,47,1,1,,15809,6,23,5,2005
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,false,false,7,HILLSBORO,"(36.165233, -86.783252)",20,1,1,1,,16571,7,13,1,2005
124,21ACAPSN,21ST AVE S & CAPERS AVE SB,true,false,7,HILLSBORO,"(36.138881, -86.800622)",19,36,1,1,,15804,6,12,5,2005
118,21ABELNN,21ST AVE S & BELCOURT AVE NB,false,false,7,HILLSBORO,"(36.13681, -86.800801)",19,36,1,1,578,15804,6,12,5,2005
497,BRO19AWN,BROADWAY AVE & 19TH AVE S WB,false,true,7,HILLSBORO,"(36.151258, -86.796363)",20,40,1,1,,30406,6,13,5,2005
498,BRO19AEN,BROADWAY AVE & 19TH AVE S EB,false,true,7,HILLSBORO,"(36.150919, -86.796509)",20,40,1,1,,30406,6,13,5,2005
1150,HILHAMSN,HILLSBORO PIKE & HAMPTON AVE SB,false,false,7,HILLSBORO,"(36.116092, -86.810628)",11,47,1,1,,15809,6,23,8,2005
133,21AGRANN,21ST AVE S & GRAND AVE NB,false,true,7,HILLSBORO,"(36.147382, -86.799334)",20,40,1,1,,30406,6,13,5,2005
4590,HILLOMNF,HILLSBORO PIKE & LOMBARDY AVE NB,false,false,7,HILLSBORO,"(36.120879, -86.807759)",11,47,1,1,,15809,6,23,5,2005
123,BRODIVSM,BROADWAY AVE & DIVISION ST SB,false,true,7,HILLSBORO,"(36.148549, -86.799131)",20,40,1,1,,30406,6,13,5,2005
496,BRO18AWN,BROADWAY AVE & 18TH AVE S WB,false,true,7,HILLSBORO,"(36.152213, -86.795242)",20,40,1,1,,30406,6,13,5,2005
1160,HILWOONM,HILLSBORO PIKE & WOODMONT BLVD NB,true,false,7,HILLSBORO,"(36.114797, -86.810706)",11,47,1,1,,15809,6,23,5,2005
4411,MCC4_23,MUSIC CITY CENTRAL 4TH - BAY 23,true,false,7,HILLSBORO,"(36.166786, -86.781435)",20,1,1,1,50,16169,7,13,1,2005
4383,GRECRESF,GREEN HILLS VLG & CRESTMOOR RD SB,false,true,7,HILLSBORO,"(36.109242, -86.815524)",11,47,1,1,,15809,6,23,8,2005
130,21AMEDSF,21ST AVE S & MEDICAL CENTER DR SB,false,false,7,HILLSBORO,"(36.142489, -86.800118)",19,36,1,1,,15804,6,12,5,2005
1141,HILGRASM,HILLSBORO PIKE & GRAYBAR LN SB,false,true,7,HILLSBORO,"(36.110034, -86.811638)",11,47,1,1,,15809,6,23,8,2005
4589,HILSTONF,HILLSBORO PIKE & STOKES LN NB,false,false,7,HILLSBORO,"(36.119637, -86.808689)",11,47,1,1,,15809,6,23,5,2005
4141,8AVUNINN,8TH AVE N & UNION ST NB,false,false,7,HILLSBORO,"(36.162858, -86.784621)",20,40,1,1,,30406,7,13,1,2005
4825,BRO10AEN,BROADWAY & 10TH AVE EB,false,false,7,HILLSBORO,"(36.157678, -86.78468)",20,40,1,1,,30406,7,13,1,2005
489,BRO12WN,BROADWAY AVE & 12TH AVE N WB,false,true,7,HILLSBORO,"(36.156729, -86.787427)",20,40,1,1,,30406,7,13,1,2005
4363,21AFAISN,21ST AVE S & FAIRFAX AVE SB,false,false,7,HILLSBORO,"(36.134265, -86.801283)",19,36,1,1,,15804,6,12,5,2005
1155,HILSHASN,HILLSBORO PIKE & SHARONDALE DR SB,false,false,7,HILLSBORO,"(36.120733, -86.808043)",11,47,1,1,,15809,6,23,8,2005
274,8ACENSN,8TH AVE S & CENTRAL ST SB,false,true,8,8TH AVENUE SOUTH,"(36.142204, -86.778845)",18,40,1,1,,30406,7,11,5,2005
2113,BRIGENWM,BRILEY PKWY & GENERAL BATE DR WB,false,false,8,8TH AVENUE SOUTH,"(36.110719, -86.785147)",11,25,1,1,,30813,9,23,5,2005
261,8ABRASN,8TH AVE S & BRADFORD AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.128913, -86.778188)",18,25,1,1,623,30813,9,11,5,2005
258,8AARGNN,8TH AVE S & E ARGYLE AVE NB,false,true,8,8TH AVENUE SOUTH,"(36.135939, -86.778772)",18,40,1,1,625,30406,7,11,5,2005
4439,LPSCI,LIPSCOMB UNIVERSITY,true,false,8,8TH AVENUE SOUTH,"(36.102449, -86.801488)",11,47,1,1,,30813,6,23,5,2005
294,8AROYSN,8TH AVE S & ROYCROFT PL SB,false,false,8,8TH AVENUE SOUTH,"(36.133643, -86.779364)",18,25,1,1,623,30813,9,11,5,2005
259,8ABASNN,8TH AVE S & BASS ST NB,false,false,8,8TH AVENUE SOUTH,"(36.147269, -86.778953)",18,40,1,1,,30406,7,11,5,2005
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,false,false,8,8TH AVENUE SOUTH,"(36.164738, -86.784418)",20,40,1,1,,30406,7,13,1,2005
299,8AARGSM,8TH AVE S & ARGYLE AV SB,false,false,8,8TH AVENUE SOUTH,"(36.13524, -86.779147)",18,40,1,1,,30406,7,11,5,2005
4081,KIRFRAEN,KIRKWOOD AVE & FRANKLIN PK EB,false,false,8,8TH AVENUE SOUTH,"(36.121127, -86.776474)",18,25,1,1,623,30813,9,11,5,2005
711,CRAGALSN,CRAIG AVE & GALE LN SB,false,false,8,8TH AVENUE SOUTH,"(36.117314, -86.784153)",18,25,1,1,623,30813,9,11,5,2005
4424,MCC5_3,MUSIC CITY CENTRAL 5TH - BAY 3,false,false,8,8TH AVENUE SOUTH,"(36.166358, -86.78148)",20,1,1,1,50,16169,7,13,1,2005
293,8APRENN,8TH AVE S & PRENTICE AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.130444, -86.778409)",18,25,1,1,,30813,9,11,5,2005
272,8ADIVSN,8TH AVE S & DIVISION ST SB,false,false,8,8TH AVENUE SOUTH,"(36.150067, -86.779301)",20,40,1,1,,30406,7,13,1,2005
1279,WOOGENEM,WOODMONT BLVD & GENERAL BATE DR EB,false,false,8,8TH AVENUE SOUTH,"(36.110693, -86.785774)",11,25,1,1,,30813,6,23,5,2005
2112,BRIGENWN,BRILEY PKWY & GENERAL BATE DR WB,false,false,8,8TH AVENUE SOUTH,"(36.110523, -86.783477)",11,25,1,1,,30813,9,23,5,2005
275,8AHAMSN,8TH AVE S & HAMILTON AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.139339, -86.778422)",18,40,1,1,,30406,7,11,5,2005
2925,MCNWOOS,MCNAIRY LN & WOODMONT BLVD SB,false,false,8,8TH AVENUE SOUTH,"(36.110362, -86.782143)",11,25,1,1,636,30813,9,23,5,2005
265,8ABROSN,8TH AVE S & BROADWAY AVE SB,true,false,8,8TH AVENUE SOUTH,"(36.159008, -86.782225)",20,40,1,1,50,30406,7,13,1,2005
5232,7AVCOMSN,7TH AVE & COMMERCE ST SB,false,false,8,8TH AVENUE SOUTH,"(36.160875, -86.781861)",20,40,1,1,50,30406,7,13,1,2005
1035,GRAMORSM,GRANNY WHITE PIKE & MORROW AVE SB,false,true,8,8TH AVENUE SOUTH,"(36.104798, -86.796221)",11,25,1,1,,30813,6,23,5,2005
4422,MCC5_6,MUSIC CITY CENTRAL 5TH - BAY 6,true,true,8,8TH AVENUE SOUTH,"(36.166501, -86.781233)",20,1,1,1,50,16169,7,13,1,2005
2921,CRABATS,CRAIG AVE & BATTLEFIELD DR SB,false,false,8,8TH AVENUE SOUTH,"(36.115309, -86.783398)",11,25,1,1,,30813,9,23,5,2005
4531,GRAMAPNF,GRANNYWHITE PIKE & MAPLEHURST AVE N,false,false,8,8TH AVENUE SOUTH,"(36.104763, -86.79612)",11,25,1,1,,30813,6,23,5,2005
358,BATCRAWN,BATTLEFIELD DR & CRAIG AVE WB,false,false,8,8TH AVENUE SOUTH,"(36.115234, -86.782973)",11,25,1,1,,30813,9,23,5,2005
262,8ABRONN,8TH AVE S & BROADWAY AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.158776, -86.7819)",20,40,1,1,,30406,7,13,1,2005
2939,MCNSUTN,MCNAIRY LN & SUTTON HILL RD NB,false,false,8,8TH AVENUE SOUTH,"(36.113505, -86.78008)",11,25,1,1,636,30813,9,23,5,2005
1259,KIRVAUWN,KIRKWOOD AVE & VAULX LA LN WB,false,false,8,8TH AVENUE SOUTH,"(36.120893, -86.779119)",18,25,1,1,623,30813,9,11,5,2005
895,FRAINVNF,FRANKLIN PIKE & INVERNESS AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.125078, -86.776593)",18,25,1,2,,30813,9,11,5,2005
291,8AOLYNN,8TH AVE S & OLYMPIC ST NB,false,false,8,8TH AVENUE SOUTH,"(36.143383, -86.778744)",18,40,1,1,,30406,7,11,5,2005
4439,LPSCI,LIPSCOMB UNIVERSITY,true,false,8,8TH AVENUE SOUTH,"(36.102449, -86.801488)",11,47,1,1,,30813,6,23,5,2005
1032,GRADRANN,GRANNY WHITE PIKE & DRAUGHON AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.110228, -86.792679)",11,25,1,1,,30813,6,23,5,2005
1039,GRAWOONN,GRANNY WHITE PIKE & WOODMONT BLVD N,false,false,8,8TH AVENUE SOUTH,"(36.111442, -86.79259)",11,25,1,1,,30813,6,23,5,2005
4141,8AVUNINN,8TH AVE N & UNION ST NB,false,false,8,8TH AVENUE SOUTH,"(36.162858, -86.784621)",20,40,1,1,,30406,7,13,1,2005
1450,MCNWOONF,MCNAIRY LN & WOODMONT BLVD NB,false,false,8,8TH AVENUE SOUTH,"(36.110922, -86.781879)",11,25,1,1,636,30813,9,23,5,2005
896,FRAINVSF,FRANKLIN PIKE & INVERNESS AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.124631, -86.776671)",18,25,1,2,,30813,9,11,5,2005
295,8ASOUSN,8TH AVE S & SOUTH ST SB,false,false,8,8TH AVENUE SOUTH,"(36.147059, -86.779215)",20,40,1,1,624,30406,7,13,5,2005
297,8AVERSN,8TH AVE S & VERNON SB,false,false,8,8TH AVENUE SOUTH,"(36.140829, -86.778706)",18,40,1,1,624,30406,7,11,5,2005
1033,GRADRASN,GRANNY WHITE PIKE & DRAUGHON AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.110451, -86.792803)",11,25,1,1,,15809,6,23,5,2005
263,8ABRONM,8TH AVE S & BROADWAY AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.159688, -86.782557)",20,40,1,1,50,30406,7,13,1,2005
284,8AVHAMNN,8TH AVE S & HAMILTON AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.139136, -86.778286)",18,40,1,1,,30406,7,11,5,2005
257,8AARCSN,8TH AVE S & ARCHER ST SB,false,false,8,8TH AVENUE SOUTH,"(36.145403, -86.779128)",18,40,1,1,624,30406,7,11,5,2005
285,8ALYNSN,8TH AVE S & LYNWOOD AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.138397, -86.778566)",18,40,1,1,,30406,7,11,5,2005
1261,KIRCRAEM,KIRKWOOD AVE & CRAIG AVE EB,false,false,8,8TH AVENUE SOUTH,"(36.120247, -86.782826)",18,25,1,1,623,30813,9,11,5,2005
893,FRACRANN,FRANKLIN PIKE & CRAIGHEAD ST NB,false,false,8,8TH AVENUE SOUTH,"(36.125923, -86.776888)",18,25,1,2,,30813,9,11,5,2005
4530,WOOLEAEN,WOODMONT BLVD & LEALAND LN EB,false,false,8,8TH AVENUE SOUTH,"(36.110934, -86.787781)",11,25,1,1,,30813,6,23,5,2005
256,8AARCNN,8TH AVE S & ARCHER ST NB,false,false,8,8TH AVENUE SOUTH,"(36.144897, -86.778803)",18,40,1,1,,30406,7,11,5,2005
2917,8AVDOUSF,8TH AVE & DOUGLAS AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.131361, -86.778931)",18,25,1,1,,30813,9,11,5,2005
270,8ADEMNN,8TH AVE S & DEMONBREUN ST NB,false,false,8,8TH AVENUE SOUTH,"(36.156777, -86.78067)",20,40,1,1,,30406,7,13,1,2005
5231,7AVUNISM,7TH AVE & UNION ST SB,true,false,8,8TH AVENUE SOUTH,"(36.163822, -86.783791)",20,1,1,1,,30406,7,13,1,2005
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,false,false,8,8TH AVENUE SOUTH,"(36.165233, -86.783252)",20,1,1,1,,16571,7,13,1,2005
4140,7AVCHUSN,7TH AVE N & CHURCH ST SB,false,false,8,8TH AVENUE SOUTH,"(36.162206, -86.78277)",20,40,1,1,50,30406,7,13,1,2005
253,8AALLSN,8TH AVE S & ALLOWAY ST SB,false,false,8,8TH AVENUE SOUTH,"(36.137599, -86.778773)",18,40,1,1,,30406,7,11,5,2005
266,8AOLYSM,8TH AVE S & OLYMPIC ST SB,false,false,8,8TH AVENUE SOUTH,"(36.143151, -86.778901)",18,40,1,1,,30406,7,11,5,2005
2941,GALCRAW,GALE LN & CRAIG AVE WB,false,false,8,8TH AVENUE SOUTH,"(36.117274, -86.783981)",18,25,1,1,623,30813,9,11,5,2005
4082,FRAKIRSN,FRANKLIN PIKE & KIRKWOOD AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.121461, -86.775606)",18,25,1,2,,30813,9,11,5,2005
288,8ADEMSN,8TH AVE S & DEMONBREUN ST SB,false,false,8,8TH AVENUE SOUTH,"(36.156975, -86.780929)",20,40,1,1,,30406,7,13,1,2005
1258,KIRWKIWM,KIRKWOOD AVE & W KIRKWOOD AVE WB,false,false,8,8TH AVENUE SOUTH,"(36.120294, -86.78299)",18,25,1,1,623,30813,9,11,5,2005
4532,GRAGRANN,GRANNYWHITE PIKE & GRANDVIEW DR NB,false,false,8,8TH AVENUE SOUTH,"(36.107656, -86.794002)",11,25,1,1,635,30813,6,23,5,2005
260,8AVDOUNF,8TH AVE S & DOUGLAS AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.132334, -86.779053)",18,25,1,1,,30813,9,11,5,2005
4083,Z9AEDGSN,_ 9TH AVE S & EDGEHILL AVE SB,false,false,8,8TH AVENUE SOUTH,"(36.142642, -86.780897)",18,40,1,1,624,30406,7,11,5,2005
4174,8AVCHANM,8TH AVE N & CHARLOTTE AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.163688, -86.785114)",20,40,1,1,,30406,7,13,1,2005
2923,MCNSUTS,MCNAIRY LN & SUTTON HILL RD SB,false,false,8,8TH AVENUE SOUTH,"(36.113836, -86.780158)",11,25,1,1,636,30813,9,23,5,2005
4424,MCC5_3,MUSIC CITY CENTRAL 5TH - BAY 3,false,false,8,8TH AVENUE SOUTH,"(36.166358, -86.78148)",20,1,1,1,50,16169,7,13,1,2005
2944,8ACHENN,8TH AVE S & CHESTNUT ST NB,false,true,8,8TH AVENUE SOUTH,"(36.141543, -86.778565)",18,40,1,1,,30406,7,11,5,2005
891,FRAHORNN,FRANKLIN PIKE & HORNER AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.12221, -86.775663)",18,25,1,2,,30813,9,11,5,2005
267,8ADRESN,8TH AVE S & DREXEL ST SB,false,false,8,8TH AVENUE SOUTH,"(36.152687, -86.779394)",20,40,1,1,,30406,7,13,1,2005
1260,KIRVAUEN,KIRKWOOD AVE & VAULX LA EB,false,false,8,8TH AVENUE SOUTH,"(36.120753, -86.779442)",18,25,1,1,623,30813,9,11,5,2005
298,8AWEDNF,8TH AVE S & WEDGEWOOD AVE NB,true,true,8,8TH AVENUE SOUTH,"(36.134816, -86.778801)",18,40,1,1,625,30406,7,11,5,2005
2946,8ADRENN,8TH AVE S & DREXELL ST NB,false,false,8,8TH AVENUE SOUTH,"(36.152723, -86.779259)",20,40,1,1,,30406,7,13,1,2005
3821,8ASDIVNN,8TH AVE S & DIVISION ST NB,false,true,8,8TH AVENUE SOUTH,"(36.149624, -86.779058)",20,40,1,1,,30406,7,13,1,2005
292,8AOLYSN,8TH AVE S & OLYMPIC ST SB,false,false,8,8TH AVENUE SOUTH,"(36.143945, -86.778978)",18,40,1,1,,30406,7,11,5,2005
892,FRABRANN,FRANKLIN PIKE & BRADFORD AVE NB,false,false,8,8TH AVENUE SOUTH,"(36.128489, -86.777736)",18,25,1,2,,30813,9,11,5,2005
2111,WOOGENEN,WOODMONT BLVD & GEN BATE DR EB,false,false,8,8TH AVENUE SOUTH,"(36.110416, -86.783779)",11,25,1,1,,30813,6,23,5,2005
1977,VANGREWM,VANTAGE WAY & GREAT CIRCLE RD WB,false,false,9,METROCENTER,"(36.191349, -86.795593)",2,21,1,1,,16569,1,2,6,2005
